State,State Code,Year,Month,Month Code,Births,Female Population,Fertility
New Jersey,34,2019,October,10,8556,1674091,5.110833282061728
New Jersey,34,2019,November,11,7989,1674091,4.772142016174748
New Jersey,34,2019,December,12,8098,1674091,4.837251977341734
New Jersey,34,2020,January,1,8161,1671565,4.882251064122544
New Jersey,34,2020,February,2,7555,1671565,4.519716553050585
New Jersey,34,2020,March,3,8174,1671565,4.890028207099335
New Jersey,34,2020,April,4,7849,1671565,4.695599632679555
New Jersey,34,2020,May,5,8398,1671565,5.0240343630071225
New Jersey,34,2020,June,6,8446,1671565,5.052749967844505
New Jersey,34,2020,July,7,8719,1671565,5.21606997035712
New Jersey,34,2020,August,8,8657,1671565,5.178978980775501
New Jersey,34,2020,September,9,8652,1671565,5.175987771938273
New Jersey,34,2020,October,10,7943,1671565,4.75183435881943
New Jersey,34,2020,November,11,7784,1671565,4.6567139177955985
New Jersey,34,2020,December,12,7616,1671565,4.556209300864759
New Mexico,35,2010,January,1,2289,398587,5.742786392933036
New Mexico,35,2010,February,2,2139,398587,5.3664570093856545
New Mexico,35,2010,March,3,2343,398587,5.878264971010093
New Mexico,35,2010,April,4,2204,398587,5.52953307558952
New Mexico,35,2010,May,5,2216,398587,5.559639426273311
New Mexico,35,2010,June,6,2230,398587,5.594763502071066
New Mexico,35,2010,July,7,2403,398587,6.0287967244290455
New Mexico,35,2010,August,8,2488,398587,6.242050041772561
New Mexico,35,2010,September,9,2534,398587,6.357457719393758
New Mexico,35,2010,October,10,2401,398587,6.0237789993150805
New Mexico,35,2010,November,11,2239,398587,5.617343265083909
New Mexico,35,2010,December,12,2364,398587,5.930951084706726
New Mexico,35,2011,January,1,2266,399996,5.665056650566505
New Mexico,35,2011,February,2,2118,399996,5.295052950529505
New Mexico,35,2011,March,3,2278,399996,5.695056950569506
New Mexico,35,2011,April,4,2233,399996,5.582555825558256
New Mexico,35,2011,May,5,2235,399996,5.587555875558755
New Mexico,35,2011,June,6,2236,399996,5.590055900559006
New Mexico,35,2011,July,7,2389,399996,5.972559725597256
New Mexico,35,2011,August,8,2476,399996,6.190061900619006
New Mexico,35,2011,September,9,2405,399996,6.012560125601256
New Mexico,35,2011,October,10,2231,399996,5.577555775557755
New Mexico,35,2011,November,11,2193,399996,5.482554825548256
New Mexico,35,2011,December,12,2229,399996,5.5725557255572555
New Mexico,35,2012,January,1,2251,399200,5.63877755511022
New Mexico,35,2012,February,2,2068,399200,5.180360721442886
New Mexico,35,2012,March,3,2186,399200,5.475951903807616
New Mexico,35,2012,April,4,2056,399200,5.150300601202405
New Mexico,35,2012,May,5,2280,399200,5.7114228456913825
New Mexico,35,2012,June,6,2258,399200,5.656312625250501
New Mexico,35,2012,July,7,2426,399200,6.077154308617234
New Mexico,35,2012,August,8,2522,399200,6.317635270541082
New Mexico,35,2012,September,9,2320,399200,5.811623246492986
New Mexico,35,2012,October,10,2337,399200,5.854208416833667
New Mexico,35,2012,November,11,2213,399200,5.543587174348698
New Mexico,35,2012,December,12,2151,399200,5.388276553106213
New Mexico,35,2013,January,1,2183,398793,5.4740178488589315
New Mexico,35,2013,February,2,1994,398793,5.000087764830376
New Mexico,35,2013,March,3,2114,398793,5.300995754689777
New Mexico,35,2013,April,4,2075,398793,5.203200657985471
New Mexico,35,2013,May,5,2245,398793,5.629486976952956
New Mexico,35,2013,June,6,2147,398793,5.383745451901111
New Mexico,35,2013,July,7,2328,398793,5.837615003272375
New Mexico,35,2013,August,8,2387,398793,5.985561431619913
New Mexico,35,2013,September,9,2345,398793,5.880243635169123
New Mexico,35,2013,October,10,2248,398793,5.63700967669944
New Mexico,35,2013,November,11,2021,398793,5.067792062548741
New Mexico,35,2013,December,12,2267,398793,5.684653441760513
New Mexico,35,2014,January,1,2247,397580,5.651692741083555
New Mexico,35,2014,February,2,1960,397580,4.929825443935812
New Mexico,35,2014,March,3,2146,397580,5.397655817697067
New Mexico,35,2014,April,4,2096,397580,5.27189496453544
New Mexico,35,2014,May,5,2206,397580,5.54856884149102
New Mexico,35,2014,June,6,2100,397580,5.28195583278837
New Mexico,35,2014,July,7,2254,397580,5.669299260526183
New Mexico,35,2014,August,8,2277,397580,5.727149252980532
New Mexico,35,2014,September,9,2343,397580,5.893153579153881
New Mexico,35,2014,October,10,2163,397580,5.4404145077720205
New Mexico,35,2014,November,11,2065,397580,5.19392323557523
New Mexico,35,2014,December,12,2195,397580,5.520901453795463
New Mexico,35,2015,January,1,2100,395491,5.309855344369404
New Mexico,35,2015,February,2,2004,395491,5.067119100055375
New Mexico,35,2015,March,3,2216,395491,5.60316163958219
New Mexico,35,2015,April,4,2117,395491,5.352839887633347
New Mexico,35,2015,May,5,2148,395491,5.431223466526419
New Mexico,35,2015,June,6,2165,395491,5.474208009790362
New Mexico,35,2015,July,7,2222,395491,5.618332654851817
New Mexico,35,2015,August,8,2315,395491,5.853483391531033
New Mexico,35,2015,September,9,2123,395491,5.368010902902974
New Mexico,35,2015,October,10,2174,395491,5.496964532694802
New Mexico,35,2015,November,11,2011,395491,5.084818617869939
New Mexico,35,2015,December,12,2221,395491,5.615804152306879
New Mexico,35,2016,January,1,2063,394000,5.2360406091370555
New Mexico,35,2016,February,2,1987,394000,5.043147208121828
New Mexico,35,2016,March,3,2053,394000,5.210659898477157
New Mexico,35,2016,April,4,1945,394000,4.936548223350254
New Mexico,35,2016,May,5,2023,394000,5.134517766497462
New Mexico,35,2016,June,6,2070,394000,5.253807106598985
New Mexico,35,2016,July,7,2149,394000,5.4543147208121825
New Mexico,35,2016,August,8,2230,394000,5.659898477157361
New Mexico,35,2016,September,9,2130,394000,5.406091370558376
New Mexico,35,2016,October,10,2090,394000,5.304568527918781
New Mexico,35,2016,November,11,1976,394000,5.0152284263959395
New Mexico,35,2016,December,12,1976,394000,5.0152284263959395
New Mexico,35,2017,January,1,1990,395286,5.034329574029943
New Mexico,35,2017,February,2,1838,395286,4.6497978678728815
New Mexico,35,2017,March,3,2046,395286,5.175999149982545
New Mexico,35,2017,April,4,1828,395286,4.6244997293099175
New Mexico,35,2017,May,5,1954,395286,4.943256275203271
New Mexico,35,2017,June,6,1960,395286,4.958435158341049
New Mexico,35,2017,July,7,2123,395286,5.370794816917371
New Mexico,35,2017,August,8,2166,395286,5.479576812738118
New Mexico,35,2017,September,9,2097,395286,5.305019656653664
New Mexico,35,2017,October,10,2005,395286,5.07227678187439
New Mexico,35,2017,November,11,1877,395286,4.748460608268443
New Mexico,35,2017,December,12,1883,395286,4.763639491406222
New Mexico,35,2018,January,1,1877,397479,4.722262056611796
New Mexico,35,2018,February,2,1740,397479,4.37758975945899
New Mexico,35,2018,March,3,1856,397479,4.6694290767562565
New Mexico,35,2018,April,4,1775,397479,4.465644725884889
New Mexico,35,2018,May,5,1972,397479,4.961268394053523
New Mexico,35,2018,June,6,1813,397479,4.56124726086158
New Mexico,35,2018,July,7,2041,397479,5.134862470721724
New Mexico,35,2018,August,8,2079,397479,5.230465005698414
New Mexico,35,2018,September,9,2115,397479,5.3210358283079104
New Mexico,35,2018,October,10,1986,397479,4.996490380623882
New Mexico,35,2018,November,11,1859,397479,4.676976645307048
New Mexico,35,2018,December,12,1926,397479,4.845539009608054
New Mexico,35,2019,January,1,1882,398472,4.72304202051838
New Mexico,35,2019,February,2,1624,398472,4.075568672328294
New Mexico,35,2019,March,3,1840,398472,4.617639382440925
New Mexico,35,2019,April,4,1856,398472,4.657792768375193
New Mexico,35,2019,May,5,1954,398472,4.9037322572225905
New Mexico,35,2019,June,6,1892,398472,4.7481378867272985
New Mexico,35,2019,July,7,2048,398472,5.13963339958642
New Mexico,35,2019,August,8,2115,398472,5.307775703186171
New Mexico,35,2019,September,9,2028,398472,5.089441667168584
New Mexico,35,2019,October,10,1978,398472,4.963962336123994
New Mexico,35,2019,November,11,1896,398472,4.7581762332108655
New Mexico,35,2019,December,12,1847,398472,4.635206488787167
New Mexico,35,2020,January,1,1816,401055,4.528057249005747
New Mexico,35,2020,February,2,1722,401055,4.2936754310506045
New Mexico,35,2020,March,3,1861,401055,4.640261310792784
New Mexico,35,2020,April,4,1756,401055,4.378451833289699
New Mexico,35,2020,May,5,1818,401055,4.533044096196282
New Mexico,35,2020,June,6,1783,401055,4.4457742703619205
New Mexico,35,2020,July,7,1943,401055,4.844722045604717
New Mexico,35,2020,August,8,1999,401055,4.984353766939696
New Mexico,35,2020,September,9,1931,401055,4.814800962461508
New Mexico,35,2020,October,10,1870,401055,4.662702123150192
New Mexico,35,2020,November,11,1647,401055,4.106668661405543
New Mexico,35,2020,December,12,1757,401055,4.380945256884966
New York,36,2010,January,1,19542,4047947,4.827632377597829
New York,36,2010,February,2,18206,4047947,4.497588530679873
New York,36,2010,March,3,20462,4047947,5.054908080565284
New York,36,2010,April,4,20137,4047947,4.9746204681039545
New York,36,2010,May,5,20361,4047947,5.029957161000379
New York,36,2010,June,6,20890,4047947,5.160640690206665
New York,36,2010,July,7,21517,4047947,5.315534022555137
New York,36,2010,August,8,21147,4047947,5.224129663753009
New York,36,2010,September,9,20860,4047947,5.153229525979466
New York,36,2010,October,10,20791,4047947,5.136183848256906
New York,36,2010,November,11,19906,4047947,4.917554503554518
New York,36,2010,December,12,20556,4047947,5.078129728477176
New York,36,2011,January,1,19583,4032314,4.856516630401303
New York,36,2011,February,2,18057,4032314,4.478073880159134
New York,36,2011,March,3,20073,4032314,4.978034944699247
New York,36,2011,April,4,19236,4032314,4.770461824153576
New York,36,2011,May,5,20514,4032314,5.087401427567396
New York,36,2011,June,6,20850,4032314,5.170728271657415
New York,36,2011,July,7,21228,4032314,5.264470971258687
New York,36,2011,August,8,21479,4032314,5.326718107766409
New York,36,2011,September,9,20872,4032314,5.176184195972834
New York,36,2011,October,10,20014,4032314,4.963403147671536
New York,36,2011,November,11,19740,4032314,4.895452090288604
New York,36,2011,December,12,19666,4032314,4.877100344864016
New York,36,2012,January,1,19415,4037720,4.808406724587143
New York,36,2012,February,2,18439,4037720,4.566686149609185
New York,36,2012,March,3,19740,4037720,4.888897694738615
New York,36,2012,April,4,18910,4037720,4.683336140197934
New York,36,2012,May,5,20360,4037720,5.042449699335268
New York,36,2012,June,6,20038,4037720,4.962701722754426
New York,36,2012,July,7,20920,4037720,5.181141832519343
New York,36,2012,August,8,21944,4037720,5.4347503046273635
New York,36,2012,September,9,20568,4037720,5.09396392023221
New York,36,2012,October,10,20691,4037720,5.124426656627998
New York,36,2012,November,11,19907,4037720,4.9302576701702945
New York,36,2012,December,12,19984,4037720,4.9493278384831045
New York,36,2013,January,1,19876,4033125,4.928188439485511
New York,36,2013,February,2,17738,4033125,4.3980784131411745
New York,36,2013,March,3,19232,4033125,4.7685107701844105
New York,36,2013,April,4,19044,4033125,4.721896792189679
New York,36,2013,May,5,20112,4033125,4.986703858670386
New York,36,2013,June,6,19852,4033125,4.922237718890439
New York,36,2013,July,7,21023,4033125,5.212583294591663
New York,36,2013,August,8,20853,4033125,5.170432357043236
New York,36,2013,September,9,20201,4033125,5.008771114210445
New York,36,2013,October,10,20323,4033125,5.039020610568728
New York,36,2013,November,11,18917,4033125,4.69040756237409
New York,36,2013,December,12,19809,4033125,4.911576011157601
New York,36,2014,January,1,19469,4045782,4.812172282144712
New York,36,2014,February,2,17658,4045782,4.364545593410619
New York,36,2014,March,3,19489,4045782,4.817115702230125
New York,36,2014,April,4,18790,4045782,4.644343170244961
New York,36,2014,May,5,20479,4045782,5.06181499645804
New York,36,2014,June,6,20002,4045782,4.943914427420953
New York,36,2014,July,7,21553,4045782,5.327276655044686
New York,36,2014,August,8,21275,4045782,5.258563115857454
New York,36,2014,September,9,20953,4045782,5.178974052482314
New York,36,2014,October,10,20324,4045782,5.023503490796093
New York,36,2014,November,11,18778,4045782,4.641377118193714
New York,36,2014,December,12,20003,4045782,4.944161598425224
New York,36,2015,January,1,19079,4036145,4.72703532702616
New York,36,2015,February,2,17736,4036145,4.394292078208291
New York,36,2015,March,3,19719,4036145,4.885602474638548
New York,36,2015,April,4,19334,4036145,4.79021442490297
New York,36,2015,May,5,20359,4036145,5.044169622250935
New York,36,2015,June,6,20224,4036145,5.010721864551447
New York,36,2015,July,7,21075,4036145,5.221566618642294
New York,36,2015,August,8,20777,4036145,5.147733790535276
New York,36,2015,September,9,20440,4036145,5.064238276870628
New York,36,2015,October,10,20255,4036145,5.018402460763922
New York,36,2015,November,11,18670,4036145,4.625701009255119
New York,36,2015,December,12,19606,4036145,4.857605462638236
New York,36,2016,January,1,19131,4001042,4.781504418099085
New York,36,2016,February,2,18190,4001042,4.546315684764119
New York,36,2016,March,3,19086,4001042,4.7702573479608565
New York,36,2016,April,4,19073,4001042,4.767008194365368
New York,36,2016,May,5,19891,4001042,4.971454935989175
New York,36,2016,June,6,19591,4001042,4.8964744684009816
New York,36,2016,July,7,20547,4001042,5.135412225115357
New York,36,2016,August,8,21163,4001042,5.289372118563114
New York,36,2016,September,9,20068,4001042,5.015693411866208
New York,36,2016,October,10,19542,4001042,4.88422765869491
New York,36,2016,November,11,18680,4001042,4.6687837818248346
New York,36,2016,December,12,19321,4001042,4.8289920475716075
New York,36,2017,January,1,18577,4001053,4.643027722951933
New York,36,2017,February,2,17235,4001053,4.307616020082714
New York,36,2017,March,3,19007,4001053,4.750499431024783
New York,36,2017,April,4,18288,4001053,4.570796737758785
New York,36,2017,May,5,19249,4001053,4.810983508591363
New York,36,2017,June,6,19498,4001053,4.873217125591688
New York,36,2017,July,7,20266,4001053,5.065166594893894
New York,36,2017,August,8,20511,4001053,5.126400475074936
New York,36,2017,September,9,19843,4001053,4.959444426254788
New York,36,2017,October,10,19657,4001053,4.912956664158161
New York,36,2017,November,11,18981,4001053,4.744001141699448
New York,36,2017,December,12,18625,4001053,4.655024564783321
New York,36,2018,January,1,19056,3906117,4.878502103239611
New York,36,2018,February,2,16744,3906117,4.286609950495595
New York,36,2018,March,3,18703,3906117,4.788131026285183
New York,36,2018,April,4,18012,3906117,4.611229003125098
New York,36,2018,May,5,19546,3906117,5.003946374366154
New York,36,2018,June,6,19355,3906117,4.955048709498461
New York,36,2018,July,7,19656,3906117,5.03210733319048
New York,36,2018,August,8,20301,3906117,5.197232955387665
New York,36,2018,September,9,18891,3906117,4.836260665003122
New York,36,2018,October,10,19243,3906117,4.926375733240965
New York,36,2018,November,11,18338,3906117,4.694687844731737
New York,36,2018,December,12,18393,3906117,4.7087683241439
New York,36,2019,January,1,18289,3874787,4.7200013833018435
New York,36,2019,February,2,16294,3874787,4.2051343725474455
New York,36,2019,March,3,17907,3874787,4.621415319087217
New York,36,2019,April,4,17965,3874787,4.636383883810904
New York,36,2019,May,5,18780,3874787,4.846718026048916
New York,36,2019,June,6,18556,3874787,4.788908396771229
New York,36,2019,July,7,19834,3874787,5.118732978096602
New York,36,2019,August,8,20043,3874787,5.172671426842301
New York,36,2019,September,9,19146,3874787,4.9411748310294215
New York,36,2019,October,10,18858,3874787,4.866848164815253
New York,36,2019,November,11,17695,3874787,4.566702634235121
New York,36,2019,December,12,18172,3874787,4.689806175152337
New York,36,2020,January,1,17981,3835773,4.6877122290604785
New York,36,2020,February,2,16693,3835773,4.351925935137455
New York,36,2020,March,3,17746,3835773,4.626446872638188
New York,36,2020,April,4,17164,3835773,4.474717351626387
New York,36,2020,May,5,17871,3835773,4.65903482818196
New York,36,2020,June,6,18077,3835773,4.712739778918095
New York,36,2020,July,7,18834,3835773,4.910092437691177
New York,36,2020,August,8,18016,3835773,4.696836856612735
New York,36,2020,September,9,17908,3835773,4.668680863022916
New York,36,2020,October,10,17526,3835773,4.569092070881149
New York,36,2020,November,11,16031,3835773,4.179340122577639
New York,36,2020,December,12,15491,3835773,4.038560154628546
North Carolina,37,2010,January,1,10248,1949350,5.257136994382743
North Carolina,37,2010,February,2,9461,1949350,4.853412676020212
North Carolina,37,2010,March,3,10303,1949350,5.285351527432221
North Carolina,37,2010,April,4,9972,1949350,5.115551337625362
North Carolina,37,2010,May,5,9853,1949350,5.054505347936492
North Carolina,37,2010,June,6,10091,1949350,5.176597327314233
North Carolina,37,2010,July,7,10577,1949350,5.425911201169621
North Carolina,37,2010,August,8,10531,1949350,5.402313591710057
North Carolina,37,2010,September,9,10682,1949350,5.479775309718624
North Carolina,37,2010,October,10,10163,1949350,5.21353271603355
North Carolina,37,2010,November,11,9986,1949350,5.122733218765229
North Carolina,37,2010,December,12,10483,1949350,5.377689999230513
North Carolina,37,2011,January,1,9924,1958279,5.067715070222373
North Carolina,37,2011,February,2,9057,1958279,4.6249793824066945
North Carolina,37,2011,March,3,10133,1958279,5.174441435566638
North Carolina,37,2011,April,4,9512,1958279,4.857326254328418
North Carolina,37,2011,May,5,9863,1958279,5.0365652698108905
